Story ID	Ranking	Subject (What)	Event Initiator	Tone
3948	S	82	05	19
3949	1	460	52	19
3949	M	48	01	19
3949	1	431	52	19
3949	1	346	52	31
3949	S	400	52	19
3950	1	467	52	19
3950	M	346	52	31
3950	S	460	52	40
3950	S	324	52	31
3951	M	48	53	40
3951	S	430	53	27
3951	S	382	53	24
3951	S	135	53	24
3951	S	130	53	32
3952	1	430	01	27
3953	1	483	09	30
3953	M	433	09	26
3953	1	283	09	26
3954	1	346	52	31
3954	M	342	71	32
3955	M	430	71	27
3955	M	102	71	27
3955	M	100	71	32
3956	1	131	53	48
3956	M	400	53	11
3956	S	200	53	40
3956	S	104	53	40
3956	S	460	53	40
3956	S	240	53	21
3957	1	148	53	16
3957	S	400	53	19
3957	S	200	53	24
3957	S	132	53	16
3957	M	393	53	16
3957	S	351	53	09
3957	S	285	53	16
3958	1	407	53	23
3958	S	400	53	19
3958	M	411	53	23
3959	1	466	52	19
3959	M	400	52	19
3960	M	394	15	24
3960	M	133	15	24
3960	S	408	15	24
3961	M	84	04	33
3961	M	163	04	17
3962	M	225	53	24
3962	1	186	53	39
3962	M	443	53	39
3962	S	300	53	24
3962	S	466	53	39
3963	1	186	53	39
3963	M	466	53	39
3964	1	466	52	31
3964	M	225	74	31
3965	1	347	74	31
3965	M	312	74	31
3966	1	72	71	40
3966	M	131	71	40
3966	M	324	71	40
3966	S	166	11	19
3967	S	325	17	31
3967	S	360	63	33
3967	M	273	17	33
3967	S	48	17	19
3967	1	292	17	33
3968	1	466	53	31
3968	M	225	74	32
3968	S	346	51	31
3969	M	186	53	31
3969	M	453	53	31
3969	M	225	53	31
3969	S	300	73	24
3970	1	434	53	19
3970	S	28	26	19
3971	1	1	53	32
3971	S	347	53	32
3971	1	330	53	32
3971	S	130	53	32
3971	S	326	53	32
3972	1	1	74	32
3972	1	347	52	26
3972	S	341	69	24
3972	M	346	51	31
3972	S	70	25	18
3972	S	212	02	18
3973	1	60	01	34
3973	M	100	01	26
3974	M	26	11	33
3974	M	420	11	33
3974	M	205	04	25
3975	S	302	53	24
3975	1	461	53	24
3975	1	329	53	24
3976	S	431	51	40
3976	M	483	19	26
3976	M	329	74	26
3976	1	5	07	40
3976	S	460	52	40
3977	1	45	09	34
3977	S	16	09	19
3978	1	483	19	30
3978	M	291	19	24
3979	1	434	53	19
3979	S	2	03	33
3980	1	172	53	31
3981	S	94	75	99
3981	1	485	75	99
3981	S	240	37	29
3982	1	166	53	11
3982	M	171	53	11
3983	1	187	53	33
3983	1	351	53	25
3983	M	356	53	33
3983	1	26	53	33
3984	1	381	01	40
3985	1	433	09	19
3985	1	430	09	19
3985	1	9	09	19
3985	1	400	53	11
3985	M	21	09	34
3986	1	435	53	19
3986	S	434	53	19
3986	S	430	53	19
3987	M	431	51	40
3987	1	5	71	40
3987	M	460	52	40
3987	S	16	06	19
3989	1	351	53	25
3990	S	347	53	31
3990	M	321	53	26
3990	M	327	53	32
3990	S	325	53	28
3990	1	326	53	32
3991	1	72	71	40
3992	1	347	74	31
3992	M	312	74	31
3993	1	434	53	19
3993	S	2	71	40
3994	M	226	02	18
3994	M	186	51	39
3994	S	82	05	19
3994	M	15	05	35
3994	S	211	02	18
3994	1	1	74	18
3995	1	434	53	11
3995	M	347	52	26
3995	M	400	53	11
3995	S	346	51	31
3996	1	187	53	33
3996	1	351	53	17
3997	1	346	51	10
3997	S	1	74	26
3997	S	434	53	11
3997	1	341	02	10
3997	S	226	02	18
3997	1	132	53	10
3998	1	1	74	32
3998	S	5	71	40
3998	S	346	51	31
3998	S	483	19	26
3998	S	324	09	26
3998	S	347	52	31
3999	1	347	74	31
3999	M	312	74	31
4000	M	327	09	26
4000	M	324	09	26
4000	1	321	09	26
4001	1	5	71	40
4001	M	483	19	31
4001	M	346	51	31
4001	1	51	07	31
4002	S	212	02	18
4002	S	70	25	18
4002	1	1	74	26
4002	S	346	51	31
4002	S	430	01	26
4003	1	226	02	18
4003	M	231	01	26
4003	S	218	06	19
4004	M	431	01	18
4004	1	26	01	26
4004	S	246	37	29
4006	S	60	01	34
4006	1	430	01	27
4006	S	2	01	26
4006	M	100	01	26
4006	S	21	01	26
4006	M	433	01	27
4006	S	102	01	27
4007	M	380	01	40
4007	1	382	53	24
4007	1	381	01	40
4007	S	21	01	26
4008	M	173	55	34
4008	M	176	63	32
4008	M	174	59	24
4008	S	285	17	32
4008	S	63	18	19
4008	S	461	27	24
4008	M	302	73	24
4008	S	431	01	26
4008	M	48	71	32
4008	S	291	74	24
4008	S	141	74	18
4008	S	130	74	32
4008	S	282	74	26
4009	1	72	71	40
4010	1	360	11	33
4010	S	274	11	33
4010	M	351	11	33
4011	M	347	53	32
4011	1	330	53	32
4011	M	483	53	23
4011	M	289	53	23
4011	S	341	53	24
4011	1	130	53	32
4012	1	431	52	19
4012	M	460	52	19
4013	1	431	52	19
4013	M	48	01	19
4013	M	460	52	40
4013	S	346	52	31
4013	S	380	11	40
4013	S	5	01	34
4014	1	174	59	22
4014	M	483	19	22
4015	M	5	01	34
4015	S	347	52	19
4015	M	400	53	11
4015	M	48	01	11
4015	M	431	01	19
4016	1	190	02	26
4017	1	346	52	23
4017	1	347	52	23
4017	M	341	04	17
4018	1	431	52	19
4018	S	400	52	19
4018	S	131	52	19
4019	1	249	43	19
4020	1	460	52	19
4020	1	400	52	11
4020	S	48	71	19
4021	1	430	71	27
4021	S	102	71	27
4021	S	2	71	40
4021	S	166	13	19
4022	1	48	53	48
4022	S	431	53	48
4022	M	460	53	48
4022	M	104	53	40
4022	S	84	53	33
4022	S	347	53	32
4022	S	400	53	48
4023	S	460	53	40
4023	S	187	53	33
4023	M	106	53	40
4023	M	48	53	40
4023	S	430	53	32
4023	S	380	53	32
4023	S	321	53	26
4025	1	431	01	19
4026	M	48	01	19
4026	S	460	52	19
4026	M	346	52	23
4026	M	431	01	19
4026	S	430	53	27
4026	M	326	53	18
4026	S	130	53	32
4027	1	1	74	40
4027	S	14	25	27
4027	M	460	52	40
4027	M	431	01	19
4027	M	346	52	31
4027	S	430	71	27
4027	M	48	71	19
4028	M	16	53	19
4028	S	18	53	19
4028	1	117	53	19
4029	1	460	52	40
4029	S	48	71	19
4029	M	346	52	31
4029	M	400	52	19
4030	1	5	07	40
4030	S	16	06	19
4030	M	460	52	40
4031	S	14	01	27
4031	S	2	01	26
4031	M	102	01	27
4033	1	11	09	40
4033	S	104	09	40
4033	S	324	09	26
4033	S	483	09	30
4033	S	282	09	26
4034	1	249	75	19
4034	M	460	52	19
4034	S	400	75	19
4035	1	302	75	24
4035	S	174	59	24
4035	S	141	75	18
4035	S	143	59	18
4035	S	282	09	18
4036	1	321	71	32
4036	S	442	71	32
4036	M	342	71	32
4036	S	325	11	32
4037	1	386	11	40
4037	S	134	11	40
4037	S	381	71	40
4037	M	380	71	40
4038	1	407	53	99
4038	1	411	53	99
4038	S	48	53	19
4038	S	330	53	24
4039	1	431	53	40
4039	M	407	53	32
4039	M	165	53	24
4040	1	225	74	16
4040	S	82	05	19
4040	S	2	71	18
4041	1	443	70	31
4041	M	234	70	31
4041	S	444	70	18
4042	1	11	03	33
4042	M	163	03	25
4042	S	84	53	32
4042	S	19	71	40
4042	S	191	53	32
4043	M	48	53	40
4043	M	348	53	32
4043	M	326	53	32
4043	S	136	53	24
4043	S	325	53	36
4043	S	460	53	40
4044	S	346	51	31
4044	1	347	74	24
4044	1	341	72	24
4044	M	443	69	24
4044	S	444	69	24
4044	S	446	69	24
4045	1	347	52	32
4045	1	346	51	31
4045	M	465	52	40
4045	S	400	52	19
4045	M	463	52	19
4045	1	464	52	24
4045	M	341	72	24
4045	1	130	52	32
4045	S	462	52	35
4046	M	212	02	18
4046	1	70	25	18
4046	1	346	51	26
4046	1	1	74	26
4047	1	347	74	31
4047	M	312	74	31
4048	1	72	71	40
4048	S	131	09	40
4049	1	434	53	19
4049	S	400	53	19
4049	S	218	06	19
4050	1	21	01	26
4050	S	277	17	31
4050	1	51	17	31
4051	1	347	52	24
4051	M	346	51	25
4051	1	341	72	24
4051	S	342	03	25
4052	1	346	51	31
4052	S	341	72	32
4053	1	5	07	40
4053	S	483	19	31
4053	M	51	07	31
4053	S	465	52	40
4053	M	346	51	31
4053	S	130	74	32
4053	S	464	52	24
4054	1	483	19	31
4054	S	5	07	40
4054	1	289	74	31
4054	M	51	74	31
4055	1	100	01	34
4055	M	1	01	34
4055	S	124	01	34
4056	1	1	74	32
4057	1	60	01	34
4057	1	100	01	34
4058	1	430	71	27
4058	M	433	71	27
4058	M	21	71	32
4058	S	15	05	35
4059	1	400	53	11
4059	M	49	53	11
4060	1	466	52	31
4061	1	321	09	26
4061	M	327	09	26
4061	M	353	10	26
4061	M	324	71	32
4062	1	483	53	30
4062	M	302	53	30
4062	M	174	53	30
4062	S	465	53	40
4063	M	282	53	26
4063	1	283	53	26
4063	M	329	53	26
4063	M	483	53	30
4063	1	394	53	26
4064	1	386	01	26
4065	S	94	75	99
4065	1	485	75	99
4066	1	284	17	29
4066	M	273	17	29
4066	M	274	17	29
4067	M	226	72	32
4067	1	466	53	31
4068	1	240	37	29
4068	M	243	37	29
4068	S	141	37	18
4068	S	140	37	17
4069	1	321	53	18
4069	M	324	53	18
4069	S	325	53	36
4069	S	327	53	18
4069	S	341	53	18
4070	1	347	74	31
4070	M	312	74	31
4070	S	327	74	32
4071	1	330	75	31
4071	M	346	51	31
4072	1	5	07	40
4072	M	346	07	23
4072	1	347	07	23
4072	S	345	07	23
4073	S	72	71	32
4073	1	342	71	32
4073	S	346	51	32
4073	S	347	52	32
4073	M	282	09	26
4073	M	279	11	25
4073	M	329	72	32
4074	M	60	01	34
4074	1	100	01	34
4075	1	27	01	34
4075	1	434	01	19
4075	S	400	53	19
4076	M	212	02	18
4076	M	70	25	18
4076	1	1	74	26
4076	S	218	06	19
4076	S	226	02	18
4077	1	1	74	26
4077	S	47	74	26
4077	S	14	05	27
4078	1	430	71	03
4078	M	433	71	03
4080	1	434	53	19
4080	S	2	71	40
4080	S	47	71	40
4081	1	124	03	25
4082	1	142	53	26
4082	1	322	53	26
4083	M	411	53	31
4083	M	330	53	31
4083	1	142	53	31
4083	S	1	53	32
4084	1	16	06	19
4084	M	191	06	19
4084	1	28	06	19
4084	S	18	06	19
4085	1	483	19	26
4085	M	5	07	40
4085	M	329	74	26
4085	S	289	74	26
4086	M	483	19	31
4086	1	51	07	31
4086	M	16	06	19
4087	S	347	74	31
4087	1	312	74	31
4087	S	330	74	32
4088	M	327	01	26
4088	1	51	01	26
4089	1	346	51	25
4089	M	340	03	33
4089	S	347	52	31
4089	M	342	03	25
4090	1	174	59	31
4090	S	400	59	19
4090	M	48	71	40
4090	S	141	59	18
4091	1	48	14	19
4093	1	205	04	33
4093	S	201	04	17
4093	M	207	66	33
4094	1	327	53	31
4094	M	324	13	40
4094	S	406	53	31
4094	1	321	53	26
4094	S	131	13	40
4095	1	483	53	31
4095	S	1	53	32
4095	S	347	53	32
4095	S	329	53	31
4096	1	5	07	40
4096	M	483	19	31
4096	S	460	52	40
4097	1	72	71	40
4097	M	131	11	40
4098	1	1	74	26
4098	S	70	25	18
4098	S	212	02	18
4099	1	14	25	19
4099	S	82	25	19
4100	1	166	61	11
4100	1	168	61	11
4103	1	347	74	31
4103	M	312	74	31
4103	S	400	74	19
4103	S	327	71	32
4104	1	346	51	19
4104	S	434	74	19
4104	S	1	74	34
4105	1	431	01	34
4105	S	131	01	34
4105	S	421	66	34
4105	1	27	01	34
4106	1	460	52	48
4106	1	5	07	48
4106	S	347	52	31
4107	1	483	19	31
4107	S	5	07	31
4107	S	329	74	31
4107	S	289	74	31
4108	1	329	52	31
4108	S	345	52	31
4108	M	411	53	31
4111	1	434	53	19
4111	S	2	71	40
4112	1	466	52	40
4112	M	468	51	40
4112	S	342	03	33
4113	1	360	11	33
4113	M	351	11	33
4113	S	241	11	21
4114	1	300	73	40
4114	S	1	73	40
4114	S	148	73	40
4115	1	240	37	29
4115	S	141	37	18
4115	S	327	29	18
4118	1	430	71	27
4118	M	21	71	32
4118	S	62	01	34
4118	S	433	71	27
4119	1	229	02	18
4119	S	440	01	34
4119	S	464	52	18
4119	1	43	74	26
4119	S	64	02	18
4120	M	408	45	34
4120	1	266	45	34
4120	M	394	45	34
4120	S	131	09	34
4120	S	356	45	34
4121	M	353	10	26
4121	1	321	72	32
4121	M	327	72	32
4121	M	276	72	32
4122	1	285	73	31
4122	1	302	73	32
4122	S	409	13	27
4123	1	48	14	19
4125	1	321	53	18
4125	M	327	53	31
4125	1	353	53	18
4126	1	9	71	40
4126	S	73	01	40
4126	S	430	71	40
4126	S	433	71	27
4127	M	70	25	19
4127	M	82	25	19
4127	S	430	13	27
4127	S	346	51	31
4127	S	124	71	32
4127	S	212	25	18
4128	M	19	03	41
4128	M	11	03	41
4128	1	17	03	41
4128	M	356	03	41
4129	1	16	01	19
4129	M	48	01	19
4129	S	342	03	33
4130	M	346	53	31
4130	1	172	53	15
4130	1	348	53	40
4130	S	131	53	40
4131	1	187	53	41
4131	1	356	53	41
4134	1	187	53	41
4134	1	356	53	41
4135	1	243	37	21
4135	S	300	73	21
4136	M	190	01	34
4136	1	27	01	34
4136	S	205	02	26
4136	S	183	72	31
4137	M	405	75	99
4137	1	353	75	99
4138	1	124	71	40
4138	M	433	71	19
4138	M	430	71	19
4138	S	9	71	40
4139	1	431	01	19
4139	M	48	71	40
4139	S	460	52	40
4139	S	463	52	19
4139	M	346	52	31
4140	M	483	09	30
4140	1	282	09	26
4140	S	386	09	30
4140	S	279	11	25
4141	1	1	71	34
4141	M	48	71	34
4141	M	342	01	26
4141	M	14	09	27
4142	1	325	11	25
4142	S	380	11	40
4142	S	324	71	32
4142	S	270	17	24
4144	M	347	52	31
4144	1	346	52	31
4144	M	342	01	26
4144	S	16	06	19
4145	1	435	53	19
4145	S	430	53	19
4145	M	400	53	19
4145	S	407	53	19
4146	1	301	53	26
4146	M	431	53	19
4146	M	173	53	23
4147	1	48	53	19
4147	S	346	53	31
4147	S	463	53	19
4147	S	430	53	27
4147	S	460	53	19
4148	1	460	52	40
4148	M	400	52	19
4148	S	48	71	40
4149	M	2	71	40
4149	M	102	01	27
4149	M	100	01	34
4150	M	16	06	19
4150	1	11	71	40
4150	S	124	01	34
4151	M	174	59	24
4151	S	346	59	24
4151	S	464	59	24
4151	1	302	75	32
4152	1	483	19	30
4152	M	324	19	32
4152	S	174	59	24
4153	M	249	43	19
4153	S	431	43	19
4153	M	300	75	27
4154	1	326	53	32
4154	M	348	53	32
4154	M	324	53	32
4154	M	444	53	32
4154	M	446	53	24
4154	M	175	53	26
4154	M	38	53	26
4154	M	289	53	30
4155	1	466	52	31
4155	M	400	52	19
4155	S	464	52	25
4155	S	463	52	19
4155	S	346	52	17
4156	M	48	53	40
4156	S	430	53	27
4156	S	348	53	32
4156	M	326	53	32
4156	S	282	53	26
4157	1	431	01	19
4157	M	48	01	19
4157	S	460	52	19
4157	M	346	52	26
4157	S	11	01	34
4157	S	408	01	34
4158	M	483	09	22
4158	1	282	09	26
4158	S	433	09	22
4158	M	48	71	19
4158	M	431	01	40
4158	S	460	52	40
4158	S	395	09	30
4159	1	430	71	32
4159	S	433	71	27
4160	1	465	52	34
4160	M	43	01	34
4161	1	431	52	19
4162	1	346	52	23
4162	M	341	04	17
4162	S	444	52	17
4163	1	16	06	19
4163	S	102	01	19
4163	S	124	01	34
4164	1	16	24	19
4164	M	28	03	19
4166	S	225	74	24
4166	S	444	52	18
4166	1	347	52	23
4166	S	464	52	18
4167	1	5	01	34
4167	S	346	52	31
4168	1	460	52	19
4168	S	431	52	19
4169	1	1	74	19
4169	S	23	01	26
4169	S	46	01	34
4169	S	16	06	19
4170	1	310	25	31
4170	M	14	25	27
4170	M	485	25	31
4171	1	324	71	32
4171	S	348	71	32
4171	S	327	71	32
4172	1	443	70	31
4172	M	346	52	23
4172	M	341	70	24
4172	S	451	70	24
4173	1	442	03	40
4174	1	466	52	31
4174	S	464	52	17
4174	S	463	52	19
4174	M	400	52	19
4175	1	360	53	33
4175	S	273	53	25
4175	S	275	53	25
4175	S	282	53	32
4176	1	249	43	19
4176	S	431	43	19
4176	M	400	75	19
4177	1	420	65	33
4177	S	356	65	33
4177	S	172	53	31
4178	M	243	37	29
4178	1	148	37	24
4178	S	240	53	21
4179	1	483	53	30
4179	1	282	53	26
4179	S	302	53	30
4179	S	285	53	31
4179	S	287	53	30
4180	1	302	75	19
4180	M	48	75	19
4180	S	435	75	19
4181	1	326	53	26
4181	S	48	53	40
4181	S	393	53	26
4181	S	324	53	26
4181	M	282	53	26
4182	1	435	53	19
4182	M	411	53	27
4182	S	400	53	19
4183	S	265	41	18
4183	1	302	53	32
4183	M	483	75	24
4183	S	141	75	18
4183	S	324	75	18
4183	S	262	41	29
4184	1	485	53	34
4184	S	125	53	34
4185	1	301	53	26
4185	S	370	53	18
4186	1	172	53	31
4186	S	460	52	40
4186	S	346	52	31
4186	S	431	01	26
4187	S	460	53	40
4187	M	48	53	40
4187	M	400	53	19
4187	M	326	53	32
4187	S	346	53	32
4188	1	48	71	19
4188	M	460	52	40
4188	M	431	01	19
4188	S	16	06	19
4188	S	464	52	24
4189	S	464	52	24
4189	M	346	52	31
4189	M	465	52	40
4189	S	131	52	40
4189	S	431	52	19
4189	S	48	01	40
4190	M	465	52	34
4190	S	48	01	19
4190	M	461	52	18
4190	S	346	52	31
4191	1	460	52	19
4191	M	400	52	19
4191	M	48	71	19
4191	S	131	52	19
4192	1	27	01	26
4192	M	431	01	19
4192	M	346	01	26
4193	1	483	19	30
4193	S	324	19	26
4193	S	174	59	32
4193	M	282	09	30
4194	M	43	01	26
4194	1	48	01	19
4194	S	16	06	19
4195	1	431	71	19
4195	S	131	11	19
4195	M	1	71	40
4195	S	392	09	40
4196	1	346	52	31
4196	S	431	52	19
4196	S	467	52	19
4197	1	112	53	34
4197	M	5	53	34
4198	1	1	53	40
4198	M	11	53	34
4198	S	14	53	27
4198	S	326	53	26
4199	1	434	53	19
4199	S	411	53	19
4199	M	435	53	19
4200	M	324	03	25
4200	1	342	03	25
4200	S	407	53	17
4201	1	466	53	31
4202	1	324	71	32
4202	S	483	19	30
4202	S	325	71	32
4203	M	48	11	40
4203	S	356	11	40
4203	M	380	11	40
4203	S	324	11	33
4203	S	131	11	33
4206	S	347	53	32
4206	S	72	53	32
4206	1	411	53	27
4206	S	326	53	32
4208	1	435	53	11
4208	M	400	53	19
4208	S	460	53	19
4209	1	1	53	40
4209	1	240	53	21
4209	S	15	53	27
4209	S	200	53	32
4209	S	50	53	32
4210	1	106	53	40
4210	S	45	53	40
4210	S	5	53	40
4210	S	16	53	19
4211	M	353	53	26
4211	1	112	53	34
4212	1	485	53	99
4213	1	191	01	26
4213	M	49	01	26
4214	1	48	53	48
4214	S	460	53	40
4214	S	411	53	23
4214	S	1	53	48
4214	S	106	53	48
4214	S	324	53	40
4214	S	282	53	34
4214	S	273	53	33
4214	S	131	53	48
4214	S	287	53	22
4215	1	187	53	33
4215	1	351	53	17
4215	1	420	53	17
4216	M	9	13	40
4216	S	73	01	34
4216	M	346	51	31
4216	M	342	71	32
4216	1	1	74	32
4217	1	70	25	19
4217	S	82	71	19
4217	S	64	71	19
4218	1	16	23	19
4220	1	187	53	33
4220	M	205	53	25
4220	M	420	53	17
4220	1	351	53	17
4220	S	421	53	17
4220	S	353	53	17
4221	M	187	53	33
4221	M	420	66	33
4221	M	351	66	17
4222	1	400	52	19
4222	1	43	74	34
4223	1	346	51	24
4223	S	464	52	24
4223	M	341	72	24
4224	1	433	09	19
4224	M	386	09	34
4225	1	466	52	32
4225	S	346	52	18
4225	S	48	52	19
4226	1	26	04	17
4226	M	351	12	17
4227	M	405	53	17
4227	M	26	53	17
4227	M	351	53	17
4228	1	434	11	19
4228	M	321	11	33
4230	1	27	01	26
4230	M	190	74	26
4231	M	187	53	33
4231	M	420	53	17
4231	M	351	53	17
4232	M	26	53	17
4232	M	405	53	17
4232	M	351	53	17
4233	M	420	65	33
4233	M	26	03	41
4233	1	187	53	41
4234	S	106	53	33
4234	1	187	53	41
4234	S	407	53	33
4234	M	131	53	33
4235	1	186	53	39
4235	M	453	53	39
4236	1	26	03	33
4236	1	420	65	33
4237	M	442	11	33
4237	1	351	11	23
4238	1	181	11	33
4238	M	172	53	23
4238	S	347	53	24
4238	S	130	11	33
4239	1	346	52	23
4239	M	347	52	23
4239	S	400	03	19
4239	S	342	03	25
4240	M	347	52	23
4240	1	186	54	31
4240	S	226	02	18
4240	S	485	54	31
4241	1	187	53	41
4241	S	205	53	33
4242	1	172	53	23
4242	S	130	53	19
4242	M	400	53	11
4243	1	242	53	21
4244	1	284	53	23
4244	S	142	53	23
4245	1	73	01	19
4245	S	9	01	19
4248	1	205	53	25
4248	1	213	53	26
4249	1	205	66	33
4250	1	39	01	34
4251	1	48	01	34
4251	S	11	71	40
4251	S	16	06	19
4252	1	5	71	40
4252	M	16	71	19
4253	M	15	05	27
4253	1	380	71	19
4254	1	73	01	26
4254	S	9	01	19
4254	1	347	52	23
4254	M	346	52	23
4254	S	342	11	25
4255	1	226	02	18
4255	S	70	01	19
4256	1	346	52	23
4256	S	444	52	31
4256	S	70	25	19
4256	S	226	02	18
4256	S	43	01	26
4257	1	347	53	18
4257	M	341	53	18
4257	S	452	53	18
4258	1	26	03	33
4258	M	420	65	33
4258	S	356	11	33
4259	1	205	65	33
4259	S	201	72	25
4260	1	186	54	31
4260	M	347	52	23
4260	M	485	54	31
4261	1	435	53	11
4261	M	400	53	11
4261	S	386	53	11
4261	S	434	53	11
4262	1	82	03	19
4263	1	466	53	39
4263	1	186	53	39
4263	S	225	53	24
4264	1	48	71	40
4264	S	5	71	40
4264	S	2	71	40
4264	S	433	75	19
4265	1	346	52	31
4265	M	347	52	23
4265	M	341	52	18
4266	1	181	11	25
4266	M	172	53	23
4266	M	130	11	33
4267	1	73	01	19
4267	S	9	01	19
4268	1	26	03	33
4268	M	420	65	33
4268	S	124	11	33
4269	1	205	66	33
4269	S	420	66	25
4269	S	201	72	25
4270	1	186	53	19
4270	S	2	01	26
4270	S	466	53	31
4270	S	225	74	26
4270	S	400	53	11
4270	S	11	01	34
4270	S	131	53	19
4271	1	400	52	19
4271	S	190	05	19
4271	S	197	52	19
4272	1	187	53	33
4272	M	351	53	17
4273	M	346	53	23
4273	M	342	53	32
4273	M	5	53	40
4273	S	181	53	17
4274	1	341	52	24
4274	S	226	72	18
4274	M	347	52	23
4274	S	181	09	26
4275	1	346	52	23
4275	M	341	02	18
4276	1	348	74	24
4276	S	9	71	40
4276	S	403	53	19
4276	S	73	01	26
4276	M	346	52	23
4276	S	325	17	28
4276	M	341	69	18
4276	S	16	06	19
4277	M	5	71	40
4277	M	346	52	31
4277	S	48	71	19
4277	S	38	01	26
4277	S	329	53	32
4278	1	104	53	40
4278	S	21	53	40
4278	S	60	53	40
4278	S	341	53	18
4278	S	407	53	40
4279	1	321	09	26
4279	M	320	09	18
4279	S	325	71	26
4279	S	291	17	30
4280	1	348	03	25
4280	M	342	03	25
4280	S	234	03	25
4281	M	347	52	24
4281	M	341	52	18
4281	M	346	52	23
4281	M	469	52	24
4282	1	226	02	18
4282	S	466	53	39
4282	S	180	53	31
4282	S	2	01	18
4283	1	346	52	23
4283	S	444	52	23
4283	S	347	52	31
4284	1	73	01	26
4284	S	9	01	19
4284	S	164	01	18
4285	1	434	53	19
4286	1	242	11	25
4286	S	341	11	18
4286	S	205	04	25
4286	S	380	11	25
4286	S	124	11	25
4287	S	241	53	29
4287	S	382	53	17
4287	1	351	53	25
4288	M	48	53	40
4288	1	348	53	32
4288	S	342	53	18
4288	M	325	53	36
4289	1	386	71	32
4289	M	382	72	24
4290	1	386	15	24
4290	M	133	15	24
4290	S	130	15	24
4291	M	341	11	24
4291	M	124	11	25
4291	S	325	11	25
4291	M	242	11	25
4292	1	342	01	26
4292	M	346	52	23
4292	S	444	69	23
4292	S	341	69	18
4293	1	73	01	26
4293	S	9	01	26
4295	1	346	52	31
4295	M	341	02	18
4295	S	329	52	18
4296	1	483	19	31
4296	M	329	74	31
4296	S	289	09	31
4297	1	400	52	19
4297	S	43	01	34
4298	1	226	02	18
4298	S	70	25	19
4299	1	466	53	39
4299	S	225	53	39
4300	M	347	52	23
4300	M	444	74	18
4300	M	226	02	10
4300	S	341	02	18
4300	M	461	52	10
4301	1	200	53	32
4301	M	453	53	32
4301	M	354	53	32
4302	1	321	53	32
4302	S	411	53	19
4302	S	320	53	32
4303	1	342	03	17
4303	S	464	52	17
4304	M	411	53	27
4304	S	342	53	17
4304	M	324	53	32
4305	1	466	52	32
4305	S	464	52	18
4305	S	400	52	19
4305	S	130	52	32
4306	M	346	53	31
4306	1	341	53	18
4306	M	325	53	36
4307	1	14	25	27
4307	M	310	25	27
4307	M	390	09	19
4307	S	81	25	27
4308	1	346	52	31
4308	M	341	69	24
4308	M	342	71	32
4309	1	26	01	33
4309	M	420	65	33
4310	1	342	03	25
4311	M	291	17	23
4311	1	325	17	36
4311	M	270	17	31
4312	M	226	02	18
4312	M	346	52	23
4312	1	466	52	39
4312	S	342	01	26
4313	1	485	01	27
4313	M	434	01	19
4313	S	346	52	31
4314	1	346	52	31
4314	M	461	52	18
4315	1	343	07	39
4316	1	73	01	26
4316	S	9	01	19
4316	S	400	69	19
4317	1	380	03	33
4317	S	382	53	32
4318	1	272	17	27
4319	1	205	04	33
4319	S	201	72	25
4320	1	26	03	33
4320	M	420	66	33
4320	M	124	11	25
4321	1	312	35	05
4322	1	360	53	33
4322	S	26	03	33
4322	S	356	11	33
4323	1	181	11	25
4323	S	131	11	40
4323	S	347	53	24
4324	1	400	52	19
4324	S	197	52	19
4325	M	434	75	19
4325	1	485	75	31
4326	M	1	53	40
4326	M	347	53	31
4326	M	342	53	40
4326	S	72	53	40
4326	M	326	53	40
4327	M	73	01	19
4327	1	48	01	19
4327	S	9	01	19
4327	S	346	52	31
4328	1	347	52	23
4328	M	346	52	23
4328	S	43	01	34
4329	1	26	03	33
4329	M	420	65	33
4330	1	346	52	23
4330	S	444	52	23
4330	1	341	02	18
4330	S	226	02	18
4331	S	5	07	40
4331	1	346	52	23
4331	M	341	02	18
4332	1	9	01	19
4332	S	2	01	19
4332	S	411	53	19
4333	1	73	01	26
4334	1	51	07	31
4334	S	483	19	31
4334	M	289	19	31
4334	M	38	01	26
4335	1	483	19	31
4335	M	289	19	31
4335	S	38	71	26
4335	S	329	19	31
4336	1	433	01	27
4336	M	483	19	30
4337	1	443	69	18
4337	S	341	69	24
4337	S	324	09	18
4337	S	450	69	24
4338	1	342	03	25
4338	S	347	52	17
4338	S	324	03	25
4338	S	400	52	19
4339	1	466	52	39
4339	S	225	74	31
4339	M	444	74	31
4340	1	342	11	32
4340	S	351	11	25
4340	S	131	11	40
4341	1	356	11	33
4341	S	131	11	33
4342	1	205	66	33
4342	S	420	66	25
4342	S	201	72	25
4343	1	181	11	25
4343	M	346	53	25
4343	M	130	11	25
4344	1	292	09	34
4344	S	104	09	40
4344	S	48	09	19
4344	S	460	09	40
4344	M	275	09	40
4344	S	274	09	23
4345	1	270	17	31
4345	S	291	17	31
4345	M	325	17	36
4345	S	382	17	24
4345	S	274	17	31
4345	S	324	09	26
4346	1	300	53	33
4346	S	172	75	31
4346	S	360	75	33
4346	S	284	75	15
4346	M	356	75	33
4347	1	48	14	19
4347	1	292	14	19
4348	1	174	59	19
4348	M	48	59	19
4348	M	16	59	19
4348	S	141	59	18
4349	1	172	53	15
4349	S	177	53	23
4350	1	190	01	34
4350	S	166	05	19
4351	1	433	09	19
4351	M	483	09	22
4351	M	282	09	22
4352	1	9	71	19
4352	S	400	53	19
4353	1	190	01	34
