ID	Length	Source
3429	1	999
3429	3	665
3429	6	664
3429	3	850
3429	4	665
3431	12	850
3431	1	999
3431	11	850
3431	14	697
3433	14	525
3433	3	999
3433	6	522
3434	5	674
3434	7	532
3436	35	667
3436	11	667
3436	11	667
3437	18	770
3437	6	830
3437	20	830
3437	8	830
3437	13	830
3440	9	656
3440	8	735
3440	1	643
3441	6	676
3441	2	640
3441	5	850
3441	3	681
3442	1	801
3442	8	801
3442	4	801
3443	3	850
3443	8	681
3443	6	681
3443	22	703
3443	8	681
3443	7	681
3443	5	681
3444	5	681
3444	1	682
3444	18	676
3444	3	841
3444	4	681
3445	12	620
3446	2	607
3446	4	722
3446	7	711
3446	4	663
3447	5	531
3447	3	512
3447	6	770
3447	9	527
3448	7	697
3448	3	693
3448	5	697
3449	7	665
3449	2	665
3449	8	681
3449	2	664
3449	3	681
3451	2	656
3451	4	924
3451	8	680
3451	3	677
3451	4	841
3451	8	841
3453	1	677
3453	4	681
3453	21	681
3453	4	677
3453	3	643
3456	4	697
3456	4	697
3456	4	763
3456	10	696
3457	3	676
3457	5	774
3459	7	850
3459	2	697
3460	4	998
3460	2	907
3460	5	623
3461	25	659
3461	7	659
3461	36	659
3461	2	659
3461	2	849
3461	3	659
3461	6	849
3461	4	659
3461	3	659
3462	7	703
3463	10	667
3463	6	661
3463	10	676
3463	4	667
3463	15	650
3465	9	681
3465	11	681
3465	9	651
3467	7	615
3467	3	602
3467	7	620
3467	6	774
3467	2	601
3468	13	611
3470	2	677
3470	3	676
3470	8	677
3470	4	703
3470	9	600
3470	8	640
3470	7	671
3470	7	850
3470	6	500
3470	8	681
3471	8	850
3471	8	681
3471	3	681
3471	12	643
3471	3	681
3471	6	681
3471	6	906
3471	26	880
3471	4	850
3471	1	850
3471	5	671
3471	3	681
3471	5	681
3472	4	500
3472	6	506
3472	2	512
3472	8	512
3473	1	677
3474	9	681
3474	9	850
3475	16	512
3475	4	500
3475	6	526
3475	10	525
3476	3	641
3476	3	656
3477	4	697
3477	2	697
3477	3	697
3478	26	697
3479	25	541
3479	11	667
3480	22	831
3480	21	831
3480	8	831
3481	42	697
3481	2	697
3482	6	664
3482	12	681
3483	4	999
3484	1	649
3484	3	850
3484	4	649
3484	2	665
3484	8	664
3485	1	801
3485	4	506
3485	3	600
3485	6	500
3485	3	999
3485	8	880
3487	20	850
3487	9	697
3487	7	672
3487	8	697
3488	16	697
3488	2	697
3489	5	850
3490	2	850
3491	9	697
3491	6	681
3491	13	697
3491	4	697
3491	2	681
3495	37	863
3495	1	681
3495	4	860
3496	5	841
3496	3	681
3496	4	841
3497	9	926
3497	10	926
3499	2	850
3499	2	850
3499	5	850
3500	2	681
3500	4	667
3500	3	667
3500	2	681
3501	3	850
3504	2	863
3505	4	506
3505	5	514
3505	8	543
3507	6	527
3507	29	541
3509	5	664
3509	4	681
3506	7	906
3510	3	697
3510	4	672
3511	36	863
3511	1	863
3511	1	681
3511	2	860
3511	2	664
3511	8	690
3511	3	643
3513	17	850
3513	13	697
3514	5	693
3514	3	693
3514	5	697
3514	2	672
3514	2	697
3514	2	514
3514	2	675
3514	3	998
3514	3	692
3516	13	675
3516	3	681
3516	3	764
3516	5	681
3516	3	676
3516	3	693
3516	4	676
3516	6	901
3516	5	783
3516	2	501
3516	7	643
3517	5	850
3518	5	774
3520	3	693
3520	7	675
3522	3	693
3522	3	697
3522	6	692
3522	7	697
3522	18	697
3523	2	850
3525	6	697
3526	17	697
3526	10	697
3526	22	697
3527	3	697
3528	4	643
3528	1	651
3529	6	693
3529	4	667
3530	3	611
3530	2	611
3530	3	611
3530	1	620
3531	36	863
3531	1	681
3531	5	860
3531	4	850
3534	7	692
3534	5	672
3534	3	675
3535	110	863
3535	1	703
3535	2	703
3536	2	697
3536	4	692
3536	6	901
3536	2	612
3536	8	643
3536	3	850
3536	6	764
3536	9	863
3536	4	612
3536	4	906
3536	1	677
3536	2	693
3537	8	863
3537	4	665
3538	2	863
3539	7	676
3539	3	522
3540	2	697
3540	5	697
3541	2	642
3542	8	814
3542	4	681
3543	18	643
3546	6	681
3546	2	681
3547	3	770
3547	8	703
3547	2	999
3547	3	703
3547	7	703
3549	3	850
3549	1	850
3549	8	697
3549	1	850
3550	5	765
3550	10	764
3551	16	514
3551	6	506
3552	9	611
3556	2	526
3557	3	850
3557	1	765
3557	6	649
3557	10	850
3557	3	850
3558	7	672
3559	20	517
3560	12	671
3560	2	643
3560	4	676
3561	4	677
3561	6	661
3562	9	697
3562	6	850
3563	15	863
3563	7	902
3564	12	906
3564	13	998
3564	1	621
3565	7	677
3565	12	675
3565	4	676
3565	5	677
3565	5	643
3566	7	681
3566	2	772
3566	7	772
3567	56	643
3568	11	814
3569	7	527
3569	26	541
3569	3	512
3569	2	543
3570	4	880
3571	9	677
3573	3	681
3573	5	681
3573	3	681
3573	6	681
3574	9	681
3574	28	681
3574	5	681
3576	3	667
3576	5	667
3576	7	752
3576	3	733
3576	3	667
3576	3	849
3579	2	697
3579	7	692
3579	5	693
3579	3	697
3579	8	697
3580	24	693
3581	12	500
3581	11	792
3581	12	514
3582	8	697
3583	5	783
3583	9	764
3583	5	764
3583	5	764
3583	6	764
3585	12	850
3585	6	850
3585	11	850
3586	3	649
3586	1	649
3586	1	649
3586	7	648
3586	5	649
3586	5	850
3587	4	640
3587	2	648
3587	2	999
3587	6	676
3589	14	664
3589	16	665
3590	59	863
3590	2	703
3590	6	863
3591	10	681
3591	17	681
3593	16	697
3593	5	697
3593	13	697
3593	10	697
3594	11	850
3595	2	850
3596	50	999
3597	9	774
3597	7	999
3597	7	909
3597	5	998
3597	2	907
3598	3	841
3598	2	841
3598	7	841
3598	3	841
3599	21	667
3599	18	711
3599	23	667
3599	9	722
3600	15	711
3600	8	773
3601	8	505
3601	9	611
3602	7	830
3602	5	830
3602	13	722
3602	10	831
3602	4	831
3603	4	720
3603	8	721
3606	3	611
3607	2	850
3607	4	611
3607	6	611
3607	3	999
3607	1	620
3607	2	772
3608	4	640
3611	2	677
3611	14	697
3612	2	863
3613	2	850
3613	2	697
3613	4	697
3615	6	999
3616	2	649
3616	5	643
3616	6	850
3617	1	850
3617	1	850
3617	5	681
3617	7	681
3619	3	677
3619	4	611
3619	2	677
3620	8	671
3621	9	832
3622	82	690
3623	12	730
3625	5	514
3625	5	611
3625	14	543
3625	9	505
3626	6	722
3626	1	850
3626	3	667
3626	5	667
3627	1	612
3630	1	999
3633	1	681
3633	3	677
3633	1	514
3633	4	677
3633	9	676
3633	4	671
3633	2	501
3633	6	643
3634	4	526
3635	1	677
3635	7	697
3636	30	692
3637	1	998
3638	1	697
3638	7	697
3639	7	697
3639	2	850
3639	2	850
3639	4	697
3639	5	693
3639	3	697
3640	1	998
3640	3	667
3641	13	831
3641	10	831
3641	2	831
3641	2	831
3643	6	804
3643	5	780
3643	6	514
3644	13	521
3645	4	692
3645	4	514
3645	3	675
3645	11	681
3645	4	676
3645	4	643
3645	2	681
3646	5	602
3646	5	677
3646	1	504
3646	2	501
3647	3	675
3648	1	906
3648	7	643
3648	3	656
3650	18	854
3650	4	764
3650	5	765
3650	8	765
3651	19	831
3651	14	831
3651	2	697
3652	3	850
3652	3	850
3652	3	850
3652	1	664
3653	4	697
3653	8	697
3653	7	850
3653	6	697
3654	16	643
3656	7	681
3656	11	643
3658	5	697
3658	2	850
3658	13	692
3658	5	697
3659	15	831
3659	5	831
3660	6	602
3660	1	623
3660	5	681
3660	10	676
3662	2	910
3662	3	998
3663	3	693
3666	3	850
3666	2	681
3667	9	600
3668	8	850
3668	7	850
3668	7	850
3669	2	863
3670	2	681
3670	7	681
3670	11	623
3670	1	534
3670	9	675
3671	2	850
3671	8	697
3671	2	850
3671	5	697
3672	19	697
3672	5	697
3673	3	697
3676	3	850
3679	1	681
3679	2	681
3679	4	681
3680	8	697
3680	2	867
3681	4	801
3682	21	773
3682	10	643
3682	4	774
3683	6	926
3684	6	926
3685	167	831
3687	27	820
3688	9	600
3688	6	500
3689	3	623
3691	2	850
3691	7	850
3692	3	612
3692	7	681
3692	5	677
3692	10	675
3692	4	643
3693	3	697
3696	1	656
3696	4	906
3696	7	906
3696	4	643
3696	4	863
3696	4	906
3696	5	612
3696	4	902
3696	3	902
3697	14	697
3697	4	697
3697	1	850
3697	8	850
3698	35	761
3699	14	830
3699	5	830
3699	8	830
3699	5	830
3699	6	849
3699	6	849
3699	5	830
3699	8	830
3699	7	830
3699	3	830
3699	4	830
3699	2	774
3702	4	841
3702	5	841
3704	1	681
3704	11	600
3704	14	675
3705	4	534
3707	5	667
3708	4	643
3709	8	677
3709	5	906
3710	8	850
3710	3	850
3710	4	850
3711	1	850
3711	4	863
3712	23	697
3713	9	696
3714	6	999
3715	47	600
3715	8	500
3716	3	677
3720	9	820
3720	3	676
3722	3	906
3722	2	677
3722	3	643
3722	3	675
3722	9	772
3722	3	600
3722	7	907
3722	4	616
3722	1	697
3723	1	681
3723	4	675
3723	3	672
3723	5	623
3724	13	681
3724	6	681
3724	4	850
3725	14	902
3726	50	863
3726	5	906
3727	9	763
3727	12	783
3727	6	765
3727	9	764
3728	5	998
3729	5	692
3729	3	692
3729	15	850
3729	4	850
3729	5	697
3730	18	667
3730	1	850
3730	9	681
3733	3	600
3733	10	500
3733	4	804
3733	2	804
3733	27	783
3733	6	780
3734	5	999
3734	4	999
3736	9	643
3737	2	681
3737	4	643
3737	2	681
3737	6	501
3737	4	720
3738	10	999
3738	1	681
3738	2	681
3738	5	863
3739	11	681
3740	1	677
3740	4	677
3740	8	602
3740	1	681
3740	6	677
3740	11	690
3740	10	676
3740	12	675
3741	10	850
3741	6	850
3741	16	850
3741	7	765
3741	3	850
3743	23	661
3743	6	667
3746	3	906
3747	4	850
3747	6	697
3747	4	850
3747	6	765
3747	7	850
3748	6	690
3748	4	667
3748	4	761
3749	14	514
3749	2	804
3749	1	611
3750	4	526
3750	4	526
3750	4	514
3750	12	514
3755	7	850
3755	6	850
3755	7	643
3755	2	649
3755	3	850
3755	3	850
3756	1	677
3756	4	674
3756	7	675
3757	6	514
3759	3	681
3759	2	681
3759	1	850
3759	4	681
3759	5	681
3759	7	681
3759	3	850
3759	3	850
3759	2	681
3760	5	677
3760	16	772
3760	19	773
3761	4	697
3761	4	850
3761	9	697
3761	5	850
3761	6	690
3761	3	672
3762	13	764
3762	9	764
3762	7	850
3763	22	850
3763	4	850
3763	2	697
3764	3	697
3764	3	850
3765	14	850
3765	4	642
3765	5	850
3765	5	850
3765	4	664
3767	4	621
3767	3	615
3767	13	664
3768	16	667
3768	2	770
3768	6	667
3768	11	761
3768	2	621
3768	13	773
3769	4	696
3769	7	692
3769	9	690
3771	20	643
3771	4	773
3771	7	906
3771	9	849
3771	1	849
3771	1	849
3772	4	681
3774	3	602
3774	2	677
3774	11	773
3774	10	697
3774	13	774
3774	6	772
3775	6	676
3775	8	681
3776	26	697
3776	11	850
3776	4	697
3776	1	697
3776	6	697
3776	5	850
3776	9	850
3776	7	697
3778	5	999
3778	3	999
3778	8	999
3779	2	681
3780	1	765
3780	10	765
3781	2	534
3781	1	681
3781	4	673
3781	4	604
3781	4	600
3782	18	500
3782	36	600
3782	4	998
3782	7	801
3783	5	675
3783	3	676
3783	3	643
3783	3	681
3784	9	681
3784	7	772
3784	3	772
3784	4	774
3784	8	774
3785	3	850
3785	9	850
3785	10	681
3785	8	683
3786	1	764
3786	15	783
3786	14	783
3786	2	765
3787	15	677
3787	14	863
3787	6	907
3787	6	903
3787	4	902
3787	5	675
3789	6	902
3789	3	849
3789	7	815
3789	20	902
3789	5	902
3789	18	820
3789	3	849
3789	3	849
3789	3	815
3790	3	526
3790	15	770
3790	16	770
3790	7	773
3790	1	602
3791	5	660
3792	29	850
3792	7	850
3792	4	850
3792	7	850
3792	4	850
3793	31	770
3793	12	770
3793	5	774
3793	5	602
3793	7	623
3793	7	771
3794	28	692
3795	4	850
3795	1	774
3797	15	697
3797	4	697
3798	68	500
3798	68	600
3800	4	534
3800	6	620
3800	8	600
3800	6	675
3800	1	850
3800	3	681
3801	5	676
3801	11	651
3803	28	600
3803	12	500
3804	8	850
3804	5	850
3804	5	850
3805	2	850
3805	6	863
3806	10	850
3806	15	697
3806	9	692
3806	21	697
3807	12	697
3807	4	697
3809	1	681
3811	27	849
3811	11	774
3811	9	849
3811	9	902
3811	3	906
3811	7	675
3813	4	765
3813	6	764
3813	6	783
3814	4	765
3814	6	764
3815	3	681
3815	1	681
3815	5	697
3817	3	703
3817	7	850
3818	5	841
3818	43	841
3818	8	681
3818	4	841
3818	7	841
3819	12	841
3819	10	841
3819	6	841
3821	14	831
3823	5	692
3823	5	601
3823	7	676
3823	2	612
3823	6	501
3823	3	674
3824	3	681
3824	12	643
3824	7	850
3824	11	850
3825	8	591
3826	5	830
3826	5	830
3826	2	591
3828	3	697
3828	3	850
3829	8	998
3831	4	675
3831	1	620
3831	3	815
3831	8	690
3832	6	681
3832	5	501
3834	1	681
3834	3	681
3834	3	681
3834	3	681
3834	4	681
3834	1	681
3836	34	643
3837	5	831
3837	6	831
3837	7	831
3837	10	831
3837	2	831
3838	17	620
3838	9	526
3839	6	660
3839	2	666
3839	8	661
3839	4	526
3840	13	692
3840	1	850
3840	5	850
3840	5	850
3841	8	850
3841	21	850
3842	14	642
3845	3	739
3845	3	849
3845	11	711
3845	2	770
3845	3	849
3845	3	849
3845	9	902
3845	8	902
3846	13	720
3846	4	849
3846	7	770
3846	3	849
3846	3	770
3846	1	710
3847	15	999
3847	3	790
3848	10	854
3848	12	774
3849	4	907
3849	6	999
3849	2	907
3850	6	803
3851	6	601
3852	18	780
3852	4	801
3855	7	801
3855	10	500
3855	14	600
3856	2	612
3858	7	600
3858	1	620
3859	6	906
3859	4	863
3859	6	906
3859	8	643
3859	9	681
3859	14	673
3859	11	604
3860	1	681
3860	12	681
3860	2	612
3860	3	620
3860	6	681
3860	7	534
3861	1	600
3861	3	602
3862	2	611
3865	5	611
3866	58	660
3867	2	850
3867	1	850
3867	13	697
3871	9	850
3871	12	697
3871	11	697
3872	6	850
3872	2	850
3872	2	765
3872	5	765
3872	5	850
3874	20	999
3874	6	854
3874	6	999
3874	8	764
3875	17	710
3875	9	830
3875	13	830
3882	8	676
3882	3	677
3882	3	850
3883	3	500
3883	4	600
3885	2	850
3885	3	500
3887	6	880
3887	11	862
3887	8	681
3887	2	681
3889	7	862
3890	3	677
3890	2	697
3891	8	761
3891	16	620
3894	3	801
3894	2	801
3897	4	801
3897	10	907
3897	5	907
3897	5	907
3897	4	801
3898	7	801
3900	2	503
3901	4	926
3902	7	692
3902	9	677
3902	4	643
3902	6	601
3902	6	501
3902	2	681
3902	4	681
3903	10	850
3903	7	850
3903	1	850
3903	5	850
3904	2	850
3905	3	697
3905	3	850
3906	14	692
3906	4	850
3906	3	697
3906	7	850
3906	9	765
3906	7	697
3906	3	697
3906	12	697
3906	10	697
3907	23	501
3907	2	555
3908	7	999
3908	5	999
3908	5	697
3908	2	999
3908	6	646
3908	9	850
3908	19	850
3908	8	697
3909	4	693
3909	7	690
3910	7	831
3910	8	831
3910	19	831
3911	10	765
3911	12	850
3913	3	681
3913	6	703
3913	8	681
3913	6	681
3914	6	677
3918	38	643
3918	3	656
3918	3	656
3919	13	601
3920	13	850
3920	4	702
3921	6	815
3921	12	620
3925	19	620
3925	4	792
3925	1	611
3925	15	619
3926	17	854
3926	8	765
3926	4	764
3928	1	681
3928	5	681
3928	3	681
3932	3	643
3934	2	850
3934	14	863
3934	5	906
3934	21	681
3934	2	681
3934	4	850
3934	11	514
3934	2	681
3934	8	850
3934	3	850
3934	1	681
3934	4	850
3934	1	850
3934	1	764
3934	4	863
3934	6	863
3934	2	681
3934	3	681
3934	4	681
3934	22	602
3935	6	690
3935	7	540
3937	4	670
3937	3	671
3937	5	500
3941	22	764
3941	7	504
3944	7	850
3944	1	850
3944	7	697
3944	4	765
3945	8	850
3948	7	655
3948	5	607
3948	2	603
3948	5	500
3948	5	671
3948	2	503
3948	4	514
3948	2	612
3949	1	850
3949	2	850
3949	9	681
3949	2	681
3949	1	681
3949	1	850
3949	3	656
3949	1	681
3949	1	681
3949	3	850
3949	1	850
3949	2	850
3949	1	681
3949	4	681
3949	3	850
3949	1	850
3949	5	850
3949	5	850
3950	3	850
3950	2	850
3952	5	623
3952	6	850
3952	5	677
3952	4	667
3952	5	612
3953	6	602
3953	4	619
3954	1	850
3954	1	697
3955	4	675
3955	3	660
3957	2	792
3959	32	850
3960	12	781
3961	7	690
3961	5	692
3962	8	783
3962	3	840
3962	2	830
3963	10	925
3965	10	663
3965	6	500
3966	18	500
3966	16	600
3966	14	514
3966	4	518
3968	23	854
3968	5	765
3968	12	765
3969	2	830
3969	2	830
3970	2	999
3972	4	676
3972	2	681
3972	3	681
3972	10	783
3972	5	764
3972	4	850
3972	4	850
3973	3	676
3973	3	612
3974	5	512
3974	3	831
3976	4	664
3977	13	602
3977	3	681
3978	6	811
3978	3	817
3980	9	861
3981	7	999
3982	3	643
3983	18	555
3983	9	583
3983	9	555
3983	6	772
3983	6	772
3983	2	772
3983	9	774
3983	7	619
3983	7	522
3985	3	612
3985	3	661
3985	3	677
3985	8	667
3985	5	602
3987	1	650
3989	4	517
3991	5	500
3992	10	500
3992	6	710
3992	2	830
3992	7	830
3994	23	681
3995	1	681
3995	5	681
3995	3	681
3995	6	681
3995	3	850
3997	2	850
3998	8	863
3998	1	500
3998	5	600
3998	5	850
3998	4	656
3998	1	602
3998	5	801
3998	2	805
3998	2	620
3998	4	620
3999	3	663
3999	9	660
3999	4	850
3999	5	711
3999	3	663
3999	5	850
4000	9	601
4001	2	602
4001	3	850
4001	8	850
4001	6	850
4001	10	664
4001	5	850
4001	5	665
4001	2	664
4002	4	681
4002	8	671
4002	5	681
4003	37	681
4004	11	681
4004	3	681
4006	3	661
4006	2	602
4007	7	676
4007	2	602
4008	6	801
4008	11	801
4008	14	803
4008	5	774
4008	11	774
4008	7	849
4008	6	902
4008	4	849
4008	5	905
4008	4	849
4008	8	902
4008	9	830
4008	1	889
4008	5	890
4008	4	889
4008	7	889
4008	8	830
4008	8	907
4008	2	906
4008	7	804
4008	3	907
4009	8	514
4009	2	500
4009	6	600
4010	8	500
4010	6	525
4010	11	526
4013	6	602
4013	9	514
4013	8	500
4013	1	850
4013	1	681
4013	7	681
4013	17	681
4013	7	850
4013	3	850
4013	2	850
4014	4	817
4015	4	681
4015	2	862
4015	4	681
4015	1	652
4015	2	652
4015	2	850
4015	5	681
4016	7	675
4017	8	765
4017	10	697
4017	5	672
4017	13	765
4017	9	765
4017	10	697
4017	7	697
4018	6	850
4018	7	710
4019	1	667
4019	6	667
4020	1	850
4020	8	850
4020	10	850
4020	10	850
4020	13	850
4021	3	620
4021	3	643
4023	2	999
4026	5	850
4026	4	659
4026	5	681
4026	9	850
4027	8	863
4027	2	643
4027	3	850
4027	1	656
4027	3	514
4027	2	910
4027	8	863
4027	13	675
4027	2	607
4027	1	655
4027	1	667
4029	3	850
4029	7	850
4029	13	681
4029	5	850
4029	5	850
4029	5	850
4029	4	850
4029	1	850
4029	4	850
4030	5	664
4030	1	850
4030	11	665
4031	22	675
4033	19	603
4033	10	602
4033	1	620
4033	1	620
4034	17	514
4034	7	667
4034	7	667
4035	1	849
4035	11	902
4035	3	849
4036	5	619
4037	9	550
4037	32	500
4037	4	514
4037	5	602
4038	5	999
4040	15	765
4040	1	850
4040	2	850
4041	8	764
4041	12	763
4042	11	690
4044	8	780
4044	11	764
4044	8	770
4044	8	509
4044	8	673
4044	10	764
4045	18	850
4045	13	850
4045	6	850
4045	2	850
4045	21	850
4045	16	850
4045	5	850
4045	25	850
4045	3	850
4045	8	850
4045	24	850
4046	3	681
4046	2	681
4046	20	676
4046	4	681
4046	6	764
4047	6	663
4047	3	850
4047	2	677
4047	3	663
4047	3	710
4048	5	998
4048	8	500
4048	9	600
4049	3	681
4049	3	681
4049	3	681
4049	7	681
4051	4	780
4051	6	764
4051	28	770
4051	5	693
4051	1	697
4051	6	501
4051	8	509
4051	10	697
4051	3	693
4052	6	764
4052	2	850
4052	7	697
4052	5	850
4052	3	681
4052	3	681
4053	7	850
4053	4	850
4053	6	850
4053	2	665
4053	5	850
4053	5	665
4053	7	850
4054	9	805
4055	5	612
4057	5	612
4058	15	676
4058	8	671
4061	4	661
4061	7	660
4061	11	615
4062	2	902
4062	1	905
4062	4	905
4062	6	660
4062	5	905
4062	3	902
4062	6	774
4063	3	905
4063	10	774
4063	3	811
4063	4	907
4063	2	804
4063	9	907
4063	7	772
4063	3	607
4064	12	774
4064	7	681
4064	9	998
4065	11	999
4066	1	907
4066	2	801
4066	4	801
4066	6	801
4067	3	854
4067	5	764
4067	8	764
4068	16	731
4068	8	667
4069	2	998
4070	10	500
4070	6	660
4070	5	850
4072	6	665
4072	2	665
4072	5	850
4072	4	850
4072	4	850
4072	8	850
4072	5	665
4072	5	664
4072	18	765
4073	6	780
4073	1	600
4073	8	677
4073	8	673
4073	6	503
4074	4	676
4075	3	681
4075	9	681
4075	13	681
4076	6	681
4076	6	681
4076	5	681
4077	1	850
4077	2	681
4080	5	850
4080	11	850
4084	7	649
4084	6	649
4084	10	649
4085	12	805
4085	3	805
4085	2	849
4085	2	849
4086	4	664
4086	12	665
4086	5	665
4087	16	667
4087	20	660
4087	3	667
4087	17	503
4088	5	677
4089	9	697
4089	4	697
4089	3	697
4090	1	905
4090	12	905
4090	7	905
4090	3	905
4090	8	905
4090	7	905
4090	7	905
4090	7	905
4090	11	905
4091	5	656
4091	3	780
4091	4	656
4091	2	656
4093	4	831
4093	2	722
4093	3	702
4093	6	831
4094	39	661
4094	2	677
4094	4	774
4094	5	601
4094	2	905
4095	2	600
4096	2	805
4096	1	850
4096	6	850
4096	4	850
4097	23	500
4097	4	600
4098	1	676
4098	2	681
4098	14	671
4099	2	681
4099	13	659
4100	12	909
4100	6	643
4103	4	850
4103	3	710
4103	4	667
4103	10	500
4104	5	850
4104	5	681
4105	9	681
4105	2	841
4106	2	850
4106	4	850
4106	2	665
4106	2	665
4106	2	665
4107	1	805
4107	8	805
4107	7	850
4111	5	850
4112	11	697
4112	8	623
4112	5	850
4112	3	850
4112	2	697
4112	3	850
4113	1	512
4113	3	512
4113	4	527
4113	8	527
4113	2	500
4113	3	512
4115	2	731
4115	3	731
4115	4	731
4118	7	676
4119	21	703
4119	11	850
4120	13	631
4120	4	841
4120	7	752
4120	6	752
4121	5	660
4121	3	500
4121	4	612
4121	13	526
4121	3	772
4122	8	849
4122	6	849
4122	9	849
4122	12	849
4123	9	656
4123	4	532
4126	4	661
4128	39	697
4128	6	999
4128	2	600
4129	7	677
4130	2	863
4134	6	926
4134	3	926
4134	3	926
4135	3	731
4136	4	841
4136	6	703
4138	4	675
4139	1	850
4139	3	681
4139	1	656
4139	8	656
4139	12	850
4139	1	656
4139	3	850
4139	6	850
4139	2	850
4139	1	681
4139	7	850
4140	5	602
4140	25	619
4140	1	503
4141	10	681
4141	8	603
4141	5	677
4141	4	675
4142	3	500
4142	2	532
4144	18	681
4144	8	681
4144	1	850
4144	3	850
4144	4	850
4144	3	850
4144	11	681
4144	1	681
4144	2	850
4144	10	681
4144	8	850
4144	2	850
4145	1	850
4146	4	862
4146	1	840
4146	3	880
4146	2	871
4146	1	871
4147	2	534
4148	7	850
4148	2	850
4148	7	850
4148	1	850
4148	8	850
4148	3	850
4148	7	850
4149	11	671
4149	4	675
4150	11	664
4150	8	665
4150	9	665
4151	5	905
4151	8	849
4151	6	849
4151	13	902
4151	4	849
4151	6	667
4151	5	849
4151	6	849
4152	4	810
4152	2	810
4152	12	902
4152	9	811
4153	4	667
4153	8	667
4153	3	667
4153	10	667
4153	12	731
4154	11	675
4154	6	501
4154	7	522
4154	7	652
4154	3	681
4154	6	774
4154	3	773
4154	34	773
4154	14	773
4154	4	764
4154	6	765
4154	5	783
4154	21	770
4155	50	850
4155	8	850
4155	2	850
4157	2	732
4157	35	681
4157	2	602
4157	1	850
4157	1	681
4157	5	850
4157	1	910
4157	1	850
4157	4	862
4157	1	863
4157	14	681
4157	2	681
4157	5	681
4157	2	850
4157	6	850
4157	14	999
4158	27	602
4158	2	677
4158	4	607
4159	11	602
4159	5	534
4159	17	534
4159	3	774
4159	4	607
4162	10	765
4162	4	697
4162	10	697
4162	26	765
4162	9	765
4163	15	675
4163	3	681
4164	36	697
4166	2	681
4166	5	681
4166	11	850
4166	3	849
4166	9	802
4166	4	681
4166	3	731
4166	13	850
4166	11	850
4166	5	603
4166	13	500
4168	1	850
4168	2	850
4168	2	850
4168	1	850
4168	10	850
4168	6	664
4169	11	681
4169	8	681
4169	8	681
4169	6	665
4169	5	850
4170	32	659
4170	13	659
4171	3	611
4171	8	661
4172	15	783
4172	16	783
4172	12	783
4172	11	764
4172	12	764
4173	14	697
4174	57	850
4174	19	850
4174	3	850
4175	1	526
4175	18	500
4175	4	514
4175	2	514
4175	8	527
4175	5	526
4175	4	543
4175	3	540
4175	18	543
4175	10	550
4175	9	580
4175	6	582
4176	16	667
4176	4	667
4176	11	667
4176	7	667
4176	2	667
4176	5	667
4177	19	831
4177	10	831
4177	19	830
4178	23	731
4178	4	731
4179	14	619
4179	2	611
4179	6	998
4179	7	811
4179	16	774
4179	8	770
4179	3	849
4179	9	849
4179	10	774
4179	14	817
4179	4	849
4179	6	849
4179	8	774
4180	1	849
4180	9	849
4180	16	849
4180	14	849
4181	9	601
4182	6	667
4182	6	641
4182	2	646
4182	5	623
4182	9	660
4183	11	739
4183	4	739
4183	14	812
4183	4	821
4183	2	849
4183	4	711
4183	2	849
4183	11	849
4183	10	739
4183	7	849
4184	7	670
4184	71	841
4184	7	841
4185	8	840
4185	7	840
4185	4	840
4186	4	850
4186	2	850
4186	3	555
4186	1	681
4186	4	863
4186	1	866
4186	7	681
4188	1	850
4188	8	850
4188	5	602
4188	6	514
4188	3	655
4188	4	681
4188	4	850
4188	11	850
4188	4	675
4189	2	850
4189	7	850
4189	2	850
4189	1	862
4189	4	681
4189	5	681
4189	4	850
4189	5	850
4189	6	850
4190	1	850
4190	7	850
4190	1	862
4190	2	850
4190	4	850
4190	6	850
4190	3	850
4190	18	850
4191	5	850
4191	2	850
4191	4	850
4191	7	850
4191	11	850
4191	7	850
4192	1	681
4192	6	681
4193	5	816
4193	5	903
4193	4	905
4193	13	619
4194	2	850
4194	2	681
4194	10	681
4194	3	902
4194	3	907
4195	1	600
4195	20	603
4195	3	514
4196	1	850
4196	3	850
4196	1	850
4196	2	850
4196	5	850
4196	2	850
4196	5	850
4197	5	681
4197	9	690
4198	7	675
4198	11	681
4200	17	693
4200	18	663
4200	8	999
4201	14	850
4202	5	603
4202	19	532
4202	3	620
4202	1	526
4203	48	500
4203	3	550
4206	5	900
4206	7	526
4206	4	770
4208	7	850
4208	6	640
4208	1	850
4209	9	720
4209	6	784
4209	20	774
4209	1	863
4209	23	863
4209	9	772
4209	2	863
4209	6	868
4209	5	872
4209	3	868
4209	8	872
4209	9	863
4209	5	541
4209	5	543
4209	10	543
4209	7	543
4209	5	501
4209	6	500
4209	3	550
4209	3	602
4209	17	880
4209	3	907
4209	8	907
4209	4	907
4209	2	641
4209	4	646
4210	2	691
4211	13	602
4211	7	774
4211	5	603
4211	4	612
4212	48	602
4213	6	676
4214	4	999
4216	4	764
4217	1	850
4217	5	697
4218	8	649
4220	10	999
4220	4	525
4220	2	831
4220	5	583
4220	6	999
4221	13	831
4222	8	850
4222	8	681
4223	3	850
4223	7	774
4223	18	850
4225	55	850
4226	5	998
4226	16	831
4226	4	999
4226	5	774
4228	3	999
4228	8	514
4230	5	703
4230	12	764
4230	17	841
4234	12	926
4234	5	999
4234	11	772
4234	5	500
4234	3	693
